payment_id,ride_id,payment_method,payment_status,tip_amount
P04050,R04050,Debit Card,Pending,32.66
P04051,R04051,Debit Card,Failed,0.68
P04052,R04052,UPI,Failed,42.69
P04053,R04053,Debit Card,Pending,35.85
P04054,R04054,UPI,Success,132.51
P04055,R04055,UPI,Failed,125.0
P04056,R04056,Credit Card,Failed,106.64
P04057,R04057,Cash,Success,89.49
P04058,R04058,Debit Card,Success,89.15
P04059,R04059,UPI,Success,18.5
P04060,R04060,Cash,Pending,60.95
P04061,R04061,Cash,Failed,36.16
P04062,R04062,Debit Card,Pending,80.94
P04063,R04063,Debit Card,Pending,71.81
P04064,R04064,UPI,Success,91.5
P04065,R04065,Credit Card,Failed,57.16
P04066,R04066,Credit Card,Failed,64.38
P04067,R04067,Credit Card,Success,75.57
P04068,R04068,Credit Card,Failed,104.65
P04069,R04069,Debit Card,Failed,115.65
P04070,R04070,UPI,Success,47.99
P04071,R04071,UPI,Pending,77.32
P04072,R04072,Debit Card,Success,104.55
P04073,R04073,Credit Card,Pending,92.51
P04074,R04074,Debit Card,Failed,73.64
P04075,R04075,Debit Card,Success,131.07
P04076,R04076,Debit Card,Success,72.1
P04077,R04077,Cash,Failed,25.22
P04078,R04078,UPI,Failed,36.88
P04079,R04079,Cash,Success,140.2
P04080,R04080,Debit Card,Failed,95.13
P04081,R04081,Credit Card,Success,120.83
P04082,R04082,UPI,Failed,29.64
P04083,R04083,Cash,Pending,34.23
P04084,R04084,UPI,Pending,11.32
P04085,R04085,Credit Card,Failed,78.53
P04086,R04086,UPI,Failed,123.2
P04087,R04087,Debit Card,Pending,79.88
P04088,R04088,UPI,Success,44.7
P04089,R04089,Debit Card,Success,5.36
P04090,R04090,Cash,Success,71.7
P04091,R04091,UPI,Success,131.54
P04092,R04092,Debit Card,Success,40.4
P04093,R04093,Cash,Failed,6.94
P04094,R04094,Debit Card,Success,140.65
P04095,R04095,Credit Card,Success,49.92
P04096,R04096,Debit Card,Success,43.56
P04097,R04097,Credit Card,Failed,40.15
P04098,R04098,Cash,Pending,21.5
P04099,R04099,Debit Card,Pending,1.0
P04100,R04100,UPI,Pending,5.46
P04101,R04101,Credit Card,Failed,28.62
P04102,R04102,UPI,Failed,146.86
P04103,R04103,UPI,Success,125.13
P04104,R04104,Credit Card,Failed,113.46
P04105,R04105,Debit Card,Failed,20.31
P04106,R04106,Cash,Failed,2.64
P04107,R04107,Debit Card,Failed,91.39
P04108,R04108,UPI,Pending,131.34
P04109,R04109,Credit Card,Success,98.17
P04110,R04110,Credit Card,Success,60.82
P04111,R04111,Credit Card,Pending,0.64
P04112,R04112,Debit Card,Success,6.88
P04113,R04113,Credit Card,Failed,127.35
P04114,R04114,Credit Card,Failed,70.5
P04115,R04115,UPI,Pending,85.62
P04116,R04116,Debit Card,Pending,106.87
P04117,R04117,Cash,Pending,109.25
P04118,R04118,Credit Card,Success,8.32
P04119,R04119,Debit Card,Success,53.48
P04120,R04120,Debit Card,Failed,2.64
P04121,R04121,UPI,Pending,35.89
P04122,R04122,Credit Card,Pending,20.09
P04123,R04123,UPI,Failed,86.9
P04124,R04124,Cash,Success,2.94
P04125,R04125,Debit Card,Success,121.69
P04126,R04126,Credit Card,Success,17.75
P04127,R04127,Credit Card,Failed,117.16
P04128,R04128,UPI,Success,16.05
P04129,R04129,Cash,Success,96.87
P04130,R04130,Debit Card,Failed,13.34
P04131,R04131,Debit Card,Success,130.66
P04132,R04132,Credit Card,Pending,60.57
P04133,R04133,UPI,Success,78.92
P04134,R04134,Credit Card,Pending,7.06
P04135,R04135,Debit Card,Pending,113.11
P04136,R04136,Credit Card,Success,3.45
P04137,R04137,UPI,Failed,121.38
P04138,R04138,UPI,Success,129.97
P04139,R04139,UPI,Failed,123.75
P04140,R04140,Credit Card,Pending,90.47
P04141,R04141,UPI,Success,144.94
P04142,R04142,Credit Card,Success,5.09
P04143,R04143,UPI,Failed,133.29
P04144,R04144,Cash,Pending,61.69
P04145,R04145,Debit Card,Failed,40.44
P04146,R04146,UPI,Failed,41.29
P04147,R04147,UPI,Success,136.9
P04148,R04148,Debit Card,Success,72.65
P04149,R04149,Cash,Pending,35.88
P04150,R04150,Cash,Failed,51.45
P04151,R04151,Cash,Pending,111.26
P04152,R04152,UPI,Failed,95.12
P04153,R04153,Debit Card,Failed,32.05
P04154,R04154,UPI,Pending,88.21
P04155,R04155,Debit Card,Pending,53.87
P04156,R04156,Credit Card,Failed,86.33
P04157,R04157,Debit Card,Pending,62.21
P04158,R04158,Credit Card,Failed,93.09
P04159,R04159,Credit Card,Success,9.19
P04160,R04160,Debit Card,Pending,137.43
P04161,R04161,Cash,Pending,61.98
P04162,R04162,Debit Card,Success,37.65
P04163,R04163,Debit Card,Pending,52.28
P04164,R04164,UPI,Success,80.72
P04165,R04165,Cash,Failed,131.97
P04166,R04166,UPI,Pending,25.85
P04167,R04167,Cash,Success,96.89
P04168,R04168,Cash,Failed,26.39
P04169,R04169,Credit Card,Failed,105.17
P04170,R04170,Cash,Pending,67.6
P04171,R04171,UPI,Failed,48.92
P04172,R04172,Cash,Pending,33.18
P04173,R04173,Cash,Failed,23.55
P04174,R04174,UPI,Failed,116.19
P04175,R04175,UPI,Failed,22.85
P04176,R04176,Credit Card,Failed,94.18
P04177,R04177,Debit Card,Pending,31.37
P04178,R04178,Debit Card,Success,34.07
P04179,R04179,UPI,Failed,71.64
P04180,R04180,Credit Card,Pending,2.89
P04181,R04181,Credit Card,Success,34.13
P04182,R04182,Debit Card,Success,18.79
P04183,R04183,Debit Card,Pending,69.6
P04184,R04184,UPI,Failed,49.49
P04185,R04185,UPI,Success,116.19
P04186,R04186,Cash,Failed,55.1
P04187,R04187,UPI,Failed,66.71
P04188,R04188,Cash,Success,113.49
P04189,R04189,Credit Card,Success,83.45
P04190,R04190,UPI,Failed,63.63
P04191,R04191,UPI,Pending,27.99
P04192,R04192,UPI,Success,29.59
P04193,R04193,Cash,Failed,149.11
P04194,R04194,Cash,Failed,17.36
P04195,R04195,Credit Card,Success,144.5
P04196,R04196,Debit Card,Success,143.88
P04197,R04197,Cash,Success,13.37
P04198,R04198,Credit Card,Failed,82.68
P04199,R04199,Debit Card,Pending,29.77
P04200,R04200,Debit Card,Failed,22.05
P04201,R04201,Credit Card,Success,47.92
P04202,R04202,Debit Card,Success,41.22
P04203,R04203,UPI,Failed,12.32
P04204,R04204,UPI,Success,71.67
P04205,R04205,UPI,Pending,24.01
P04206,R04206,Debit Card,Success,26.53
P04207,R04207,Credit Card,Failed,96.75
P04208,R04208,Debit Card,Failed,52.65
P04209,R04209,Debit Card,Failed,118.6
P04210,R04210,Cash,Pending,96.69
P04211,R04211,UPI,Success,86.16
P04212,R04212,Debit Card,Pending,100.2
P04213,R04213,Cash,Failed,56.07
P04214,R04214,Debit Card,Failed,122.8
P04215,R04215,Credit Card,Success,91.68
P04216,R04216,Cash,Failed,103.49
P04217,R04217,Cash,Pending,28.82
P04218,R04218,Cash,Success,5.51
P04219,R04219,Debit Card,Success,129.0
P04220,R04220,Cash,Failed,55.14
P04221,R04221,Cash,Failed,117.54
P04222,R04222,Debit Card,Pending,48.72
P04223,R04223,Debit Card,Pending,133.38
P04224,R04224,Debit Card,Pending,37.73
P04225,R04225,UPI,Pending,114.36
P04226,R04226,Credit Card,Success,36.61
P04227,R04227,Debit Card,Pending,133.04
P04228,R04228,Debit Card,Pending,129.21
P04229,R04229,Cash,Success,103.73
P04230,R04230,UPI,Success,93.19
P04231,R04231,Cash,Success,35.93
P04232,R04232,UPI,Success,89.4
P04233,R04233,Cash,Pending,53.95
P04234,R04234,Credit Card,Failed,72.55
P04235,R04235,UPI,Success,30.9
P04236,R04236,Credit Card,Failed,48.95
P04237,R04237,Debit Card,Failed,139.49
P04238,R04238,Cash,Pending,142.85
P04239,R04239,UPI,Pending,6.26
P04240,R04240,UPI,Failed,142.03
P04241,R04241,Debit Card,Success,134.46
P04242,R04242,UPI,Pending,84.14
P04243,R04243,Credit Card,Pending,120.08
P04244,R04244,Debit Card,Pending,148.58
P04245,R04245,Credit Card,Pending,5.16
P04246,R04246,UPI,Pending,83.63
P04247,R04247,Credit Card,Failed,109.09
P04248,R04248,Debit Card,Pending,15.69
P04249,R04249,Debit Card,Failed,62.85
P04250,R04250,UPI,Success,68.76
P04251,R04251,Debit Card,Pending,6.68
P04252,R04252,Debit Card,Failed,28.34
P04253,R04253,Cash,Pending,115.51
P04254,R04254,UPI,Success,10.0
P04255,R04255,UPI,Pending,121.15
P04256,R04256,Debit Card,Success,44.96
P04257,R04257,Cash,Pending,48.44
P04258,R04258,UPI,Success,69.44
P04259,R04259,Cash,Pending,125.41
P04260,R04260,Credit Card,Failed,139.66
P04261,R04261,Cash,Success,140.88
P04262,R04262,Credit Card,Success,87.43
P04263,R04263,Cash,Success,90.71
P04264,R04264,Cash,Failed,53.4
P04265,R04265,Cash,Success,98.14
P04266,R04266,Credit Card,Failed,144.7
P04267,R04267,Credit Card,Pending,147.04
P04268,R04268,UPI,Pending,0.86
P04269,R04269,Credit Card,Pending,10.23
P04270,R04270,UPI,Pending,62.01
P04271,R04271,UPI,Success,36.07
P04272,R04272,UPI,Success,84.87
P04273,R04273,UPI,Success,23.49
P04274,R04274,Debit Card,Pending,82.19
P04275,R04275,UPI,Failed,90.95
P04276,R04276,Debit Card,Failed,7.0
P04277,R04277,Debit Card,Pending,29.8
P04278,R04278,Credit Card,Pending,58.14
P04279,R04279,Debit Card,Failed,76.0
P04280,R04280,Credit Card,Pending,29.79
P04281,R04281,UPI,Success,94.17
P04282,R04282,UPI,Failed,135.78
P04283,R04283,Credit Card,Pending,75.42
P04284,R04284,Debit Card,Failed,99.41
P04285,R04285,Cash,Success,16.39
P04286,R04286,Cash,Failed,87.98
P04287,R04287,Credit Card,Success,32.94
P04288,R04288,Cash,Failed,10.96
P04289,R04289,Credit Card,Failed,118.49
P04290,R04290,Debit Card,Failed,41.23
P04291,R04291,Debit Card,Pending,102.19
P04292,R04292,Cash,Pending,88.39
P04293,R04293,Credit Card,Pending,36.98
P04294,R04294,Debit Card,Failed,123.17
P04295,R04295,Credit Card,Pending,148.22
P04296,R04296,Cash,Failed,140.03
P04297,R04297,Debit Card,Pending,25.23
P04298,R04298,Debit Card,Failed,28.04
P04299,R04299,Cash,Failed,105.33
P04300,R04300,Credit Card,Success,148.47
P04301,R04301,UPI,Failed,41.61
P04302,R04302,Debit Card,Failed,13.05
P04303,R04303,Cash,Pending,60.8
P04304,R04304,Debit Card,Failed,127.9
P04305,R04305,Debit Card,Pending,66.05
P04306,R04306,UPI,Success,86.36
P04307,R04307,Credit Card,Pending,143.57
P04308,R04308,Credit Card,Failed,24.22
P04309,R04309,Debit Card,Success,12.58
P04310,R04310,Debit Card,Pending,12.1
P04311,R04311,Credit Card,Failed,11.28
P04312,R04312,Debit Card,Pending,65.57
P04313,R04313,UPI,Pending,16.61
P04314,R04314,UPI,Success,145.71
P04315,R04315,Credit Card,Failed,78.57
P04316,R04316,Credit Card,Failed,2.51
P04317,R04317,Debit Card,Failed,129.58
P04318,R04318,Debit Card,Success,103.45
P04319,R04319,Credit Card,Success,135.55
P04320,R04320,UPI,Failed,47.86
P04321,R04321,Cash,Success,122.29
P04322,R04322,Debit Card,Pending,12.82
P04323,R04323,Debit Card,Pending,17.23
P04324,R04324,UPI,Success,73.13
P04325,R04325,UPI,Success,21.38
P04326,R04326,Credit Card,Failed,26.81
P04327,R04327,Credit Card,Pending,116.59
P04328,R04328,Debit Card,Success,78.27
P04329,R04329,Credit Card,Pending,59.36
P04330,R04330,Debit Card,Failed,129.27
P04331,R04331,UPI,Success,135.02
P04332,R04332,Credit Card,Success,84.37
P04333,R04333,UPI,Success,126.65
P04334,R04334,Debit Card,Success,21.1
P04335,R04335,Cash,Success,55.03
P04336,R04336,Cash,Pending,94.57
P04337,R04337,UPI,Success,45.58
P04338,R04338,Debit Card,Failed,44.69
P04339,R04339,UPI,Pending,67.22
P04340,R04340,Credit Card,Failed,88.72
P04341,R04341,Credit Card,Failed,34.44
P04342,R04342,UPI,Pending,115.57
P04343,R04343,Debit Card,Pending,142.66
P04344,R04344,Credit Card,Failed,54.68
P04345,R04345,UPI,Pending,24.67
P04346,R04346,Debit Card,Success,48.86
P04347,R04347,UPI,Success,129.58
P04348,R04348,Cash,Failed,3.42
P04349,R04349,UPI,Success,105.89
P04350,R04350,Cash,Pending,96.19
P04351,R04351,Credit Card,Pending,63.04
P04352,R04352,Cash,Failed,4.0
P04353,R04353,Debit Card,Success,11.45
P04354,R04354,UPI,Pending,148.67
P04355,R04355,UPI,Pending,115.05
P04356,R04356,Credit Card,Success,2.23
P04357,R04357,Debit Card,Success,48.54
P04358,R04358,Credit Card,Success,113.89
P04359,R04359,Credit Card,Pending,97.42
P04360,R04360,Credit Card,Failed,61.7
P04361,R04361,Credit Card,Pending,7.87
P04362,R04362,Cash,Success,37.98
P04363,R04363,UPI,Pending,65.74
P04364,R04364,Credit Card,Failed,103.94
P04365,R04365,UPI,Failed,111.88
P04366,R04366,Cash,Success,101.71
P04367,R04367,UPI,Failed,112.64
P04368,R04368,Cash,Pending,14.81
P04369,R04369,Credit Card,Success,33.28
P04370,R04370,Debit Card,Failed,4.1
P04371,R04371,UPI,Success,88.87
P04372,R04372,Debit Card,Success,135.38
P04373,R04373,Debit Card,Pending,128.5
P04374,R04374,UPI,Success,84.56
P04375,R04375,Credit Card,Success,35.79
P04376,R04376,Cash,Success,68.09
P04377,R04377,Debit Card,Pending,125.64
P04378,R04378,Debit Card,Success,1.77
P04379,R04379,Cash,Failed,91.69
P04380,R04380,UPI,Pending,125.15
P04381,R04381,UPI,Success,44.67
P04382,R04382,UPI,Success,27.62
P04383,R04383,Debit Card,Pending,82.51
P04384,R04384,Cash,Success,38.13
P04385,R04385,Debit Card,Failed,28.08
P04386,R04386,UPI,Success,76.89
P04387,R04387,Credit Card,Success,103.63
P04388,R04388,Debit Card,Failed,1.94
P04389,R04389,Debit Card,Pending,26.46
P04390,R04390,Credit Card,Failed,26.55
P04391,R04391,Debit Card,Pending,102.66
P04392,R04392,UPI,Failed,133.98
P04393,R04393,Credit Card,Success,108.66
P04394,R04394,UPI,Pending,33.55
P04395,R04395,Credit Card,Pending,17.35
P04396,R04396,Cash,Pending,95.58
P04397,R04397,UPI,Pending,137.8
P04398,R04398,UPI,Success,131.96
P04399,R04399,Credit Card,Success,47.72
P04400,R04400,UPI,Failed,48.37
P04401,R04401,Cash,Success,11.77
P04402,R04402,UPI,Success,125.54
P04403,R04403,Debit Card,Pending,34.43
P04404,R04404,Cash,Success,12.84
P04405,R04405,Cash,Success,145.96
P04406,R04406,Cash,Failed,124.57
P04407,R04407,UPI,Pending,54.34
P04408,R04408,UPI,Pending,102.42
P04409,R04409,Debit Card,Pending,66.54
P04410,R04410,Debit Card,Pending,86.81
P04411,R04411,Cash,Pending,0.32
P04412,R04412,Debit Card,Pending,132.34
P04413,R04413,Debit Card,Pending,129.38
P04414,R04414,Debit Card,Pending,140.8
P04415,R04415,Cash,Pending,95.94
P04416,R04416,Cash,Pending,93.35
P04417,R04417,Cash,Failed,38.91
P04418,R04418,UPI,Pending,84.07
P04419,R04419,UPI,Pending,45.15
P04420,R04420,UPI,Failed,55.53
P04421,R04421,Debit Card,Failed,91.19
P04422,R04422,Credit Card,Failed,84.62
P04423,R04423,Debit Card,Pending,50.67
P04424,R04424,Debit Card,Pending,69.56
P04425,R04425,Debit Card,Pending,110.06
P04426,R04426,UPI,Success,19.96
P04427,R04427,Cash,Success,15.18
P04428,R04428,Credit Card,Failed,126.38
P04429,R04429,UPI,Failed,100.1
P04430,R04430,Cash,Failed,65.44
P04431,R04431,UPI,Failed,137.89
P04432,R04432,Cash,Success,144.91
P04433,R04433,Cash,Success,46.05
P04434,R04434,Debit Card,Success,148.01
P04435,R04435,Debit Card,Failed,88.56
P04436,R04436,Cash,Success,13.13
P04437,R04437,Cash,Failed,148.27
P04438,R04438,Debit Card,Pending,43.29
P04439,R04439,Credit Card,Failed,4.54
P04440,R04440,Debit Card,Pending,23.92
P04441,R04441,Debit Card,Failed,78.59
P04442,R04442,UPI,Success,7.33
P04443,R04443,Cash,Pending,116.32
P04444,R04444,Cash,Success,61.65
P04445,R04445,Cash,Failed,7.31
P04446,R04446,Cash,Success,71.46
P04447,R04447,Cash,Success,112.32
P04448,R04448,Cash,Pending,80.52
P04449,R04449,Debit Card,Failed,51.1
P04450,R04450,UPI,Success,147.82
P04451,R04451,Debit Card,Failed,65.11
P04452,R04452,Debit Card,Failed,97.26
P04453,R04453,UPI,Pending,146.45
P04454,R04454,Debit Card,Pending,59.83
P04455,R04455,Credit Card,Success,17.71
P04456,R04456,UPI,Pending,75.85
P04457,R04457,Debit Card,Failed,93.34
P04458,R04458,Debit Card,Success,95.65
P04459,R04459,UPI,Pending,61.24
P04460,R04460,UPI,Success,46.47
P04461,R04461,UPI,Pending,26.65
P04462,R04462,Credit Card,Success,37.6
P04463,R04463,Cash,Failed,85.41
P04464,R04464,UPI,Failed,91.98
P04465,R04465,Credit Card,Pending,78.0
P04466,R04466,Cash,Pending,19.88
P04467,R04467,Credit Card,Success,37.91
P04468,R04468,Debit Card,Success,78.2
P04469,R04469,Credit Card,Pending,77.99
P04470,R04470,Credit Card,Failed,69.29
P04471,R04471,Debit Card,Success,88.31
P04472,R04472,UPI,Failed,15.66
P04473,R04473,Credit Card,Success,6.35
P04474,R04474,Credit Card,Pending,145.05
P04475,R04475,Debit Card,Success,120.4
P04476,R04476,Debit Card,Pending,27.49
P04477,R04477,Credit Card,Success,0.52
P04478,R04478,Credit Card,Pending,22.64
P04479,R04479,Cash,Pending,104.3
P04480,R04480,Debit Card,Success,117.85
P04481,R04481,Credit Card,Success,107.09
P04482,R04482,Cash,Success,132.1
P04483,R04483,Credit Card,Success,50.11
P04484,R04484,Debit Card,Success,55.15
P04485,R04485,Credit Card,Failed,31.53
P04486,R04486,UPI,Failed,120.78
P04487,R04487,Credit Card,Pending,133.68
P04488,R04488,Cash,Pending,118.16
P04489,R04489,Debit Card,Success,88.41
P04490,R04490,Cash,Failed,129.53
P04491,R04491,Credit Card,Success,120.19
P04492,R04492,Debit Card,Success,122.28
P04493,R04493,Cash,Success,94.65
P04494,R04494,Credit Card,Pending,5.96
P04495,R04495,Cash,Pending,103.51
P04496,R04496,Cash,Failed,10.05
P04497,R04497,Credit Card,Success,5.4
P04498,R04498,Credit Card,Pending,50.74
P04499,R04499,Debit Card,Success,65.85
P04500,R04500,UPI,Failed,83.6
P04501,R04501,Credit Card,Failed,119.46
P04502,R04502,UPI,Pending,23.42
P04503,R04503,UPI,Success,83.94
P04504,R04504,Debit Card,Success,88.94
P04505,R04505,Cash,Pending,60.07
P04506,R04506,UPI,Success,63.57
P04507,R04507,Debit Card,Pending,139.47
P04508,R04508,Debit Card,Failed,61.29
P04509,R04509,Credit Card,Failed,20.78
P04510,R04510,Credit Card,Pending,7.89
P04511,R04511,UPI,Pending,42.88
P04512,R04512,Credit Card,Success,41.91
P04513,R04513,UPI,Success,78.84
P04514,R04514,Cash,Success,141.75
P04515,R04515,Cash,Success,59.61
P04516,R04516,Credit Card,Pending,38.6
P04517,R04517,UPI,Failed,70.86
P04518,R04518,Credit Card,Failed,142.42
P04519,R04519,Cash,Failed,64.82
P04520,R04520,Credit Card,Pending,61.52
P04521,R04521,UPI,Failed,123.78
P04522,R04522,UPI,Failed,54.35
P04523,R04523,Credit Card,Success,96.48
P04524,R04524,Debit Card,Pending,41.18
P04525,R04525,UPI,Success,45.44
P04526,R04526,Debit Card,Failed,103.14
P04527,R04527,Cash,Pending,29.22
P04528,R04528,Debit Card,Success,106.64
P04529,R04529,Cash,Failed,118.68
P04530,R04530,Debit Card,Failed,103.9
P04531,R04531,UPI,Failed,106.86
P04532,R04532,Debit Card,Pending,0.95
P04533,R04533,UPI,Success,8.78
P04534,R04534,Credit Card,Success,39.56
P04535,R04535,Debit Card,Pending,7.67
P04536,R04536,Cash,Pending,26.79
P04537,R04537,Debit Card,Pending,9.01
P04538,R04538,UPI,Success,37.29
P04539,R04539,Credit Card,Failed,61.06
P04540,R04540,Credit Card,Failed,81.8
P04541,R04541,Credit Card,Success,105.29
P04542,R04542,Cash,Success,119.88
P04543,R04543,Debit Card,Pending,7.89
P04544,R04544,Debit Card,Failed,35.87
P04545,R04545,Cash,Success,44.86
P04546,R04546,Credit Card,Pending,23.63
P04547,R04547,Debit Card,Success,93.18
P04548,R04548,Debit Card,Success,55.31
P04549,R04549,Cash,Failed,91.04
P04550,R04550,Credit Card,Pending,124.48
P04551,R04551,Credit Card,Success,6.26
P04552,R04552,Credit Card,Pending,8.9
P04553,R04553,Debit Card,Success,96.32
P04554,R04554,Debit Card,Failed,146.62
P04555,R04555,Cash,Pending,3.51
P04556,R04556,Debit Card,Success,96.86
P04557,R04557,Debit Card,Success,65.45
P04558,R04558,UPI,Failed,78.25
P04559,R04559,UPI,Pending,28.95
P04560,R04560,Debit Card,Failed,70.73
P04561,R04561,Debit Card,Pending,32.34
P04562,R04562,Cash,Success,21.2
P04563,R04563,UPI,Pending,10.5
P04564,R04564,UPI,Pending,130.56
P04565,R04565,UPI,Pending,66.59
P04566,R04566,Credit Card,Pending,126.33
P04567,R04567,Credit Card,Success,96.81
P04568,R04568,UPI,Pending,132.92
P04569,R04569,Debit Card,Success,131.38
P04570,R04570,Debit Card,Pending,32.56
P04571,R04571,Debit Card,Failed,100.67
P04572,R04572,UPI,Failed,80.22
P04573,R04573,UPI,Failed,6.83
P04574,R04574,UPI,Failed,16.75
P04575,R04575,Debit Card,Pending,61.64
P04576,R04576,Cash,Pending,123.08
P04577,R04577,UPI,Failed,14.51
P04578,R04578,Cash,Pending,28.5
P04579,R04579,Debit Card,Failed,105.93
P04580,R04580,UPI,Pending,66.45
P04581,R04581,Credit Card,Success,142.06
P04582,R04582,UPI,Success,104.62
P04583,R04583,Credit Card,Failed,4.74
P04584,R04584,Cash,Failed,108.74
P04585,R04585,UPI,Success,45.56
P04586,R04586,UPI,Success,127.78
P04587,R04587,Debit Card,Failed,100.95
P04588,R04588,Cash,Success,61.13
P04589,R04589,Debit Card,Failed,86.48
P04590,R04590,Cash,Success,52.33
P04591,R04591,Cash,Success,98.6
P04592,R04592,Cash,Success,107.96
P04593,R04593,Cash,Pending,84.22
P04594,R04594,Cash,Success,114.64
P04595,R04595,Cash,Pending,11.46
P04596,R04596,Credit Card,Failed,30.61
P04597,R04597,Debit Card,Failed,91.52
P04598,R04598,UPI,Failed,68.59
P04599,R04599,Debit Card,Pending,112.86
P04600,R04600,Debit Card,Pending,46.24
P04601,R04601,UPI,Pending,46.69
P04602,R04602,Debit Card,Pending,3.59
P04603,R04603,UPI,Success,41.28
P04604,R04604,Credit Card,Failed,53.08
P04605,R04605,Debit Card,Failed,13.34
P04606,R04606,Debit Card,Pending,99.03
P04607,R04607,Credit Card,Failed,9.85
P04608,R04608,UPI,Success,119.93
P04609,R04609,UPI,Pending,59.35
P04610,R04610,Debit Card,Pending,33.26
P04611,R04611,UPI,Pending,1.32
P04612,R04612,UPI,Pending,21.85
P04613,R04613,Debit Card,Pending,104.71
P04614,R04614,Credit Card,Pending,79.18
P04615,R04615,Credit Card,Failed,10.01
P04616,R04616,UPI,Pending,59.41
P04617,R04617,Cash,Pending,148.87
P04618,R04618,UPI,Failed,89.44
P04619,R04619,UPI,Success,124.02
P04620,R04620,Cash,Success,2.79
P04621,R04621,Credit Card,Pending,9.77
P04622,R04622,Cash,Failed,78.15
P04623,R04623,Credit Card,Pending,51.15
P04624,R04624,Debit Card,Success,24.23
P04625,R04625,UPI,Success,78.9
P04626,R04626,Credit Card,Failed,23.28
P04627,R04627,Debit Card,Failed,84.4
P04628,R04628,Cash,Pending,30.91
P04629,R04629,Cash,Pending,12.51
P04630,R04630,Cash,Failed,28.6
P04631,R04631,UPI,Success,136.85
P04632,R04632,Credit Card,Success,62.22
P04633,R04633,UPI,Success,66.4
P04634,R04634,Cash,Failed,56.28
P04635,R04635,Cash,Failed,110.11
P04636,R04636,Cash,Success,33.95
P04637,R04637,UPI,Failed,83.32
P04638,R04638,Debit Card,Failed,127.98
P04639,R04639,Cash,Pending,62.44
P04640,R04640,Credit Card,Failed,85.24
P04641,R04641,UPI,Pending,25.25
P04642,R04642,UPI,Failed,125.48
P04643,R04643,Credit Card,Success,86.74
P04644,R04644,Cash,Pending,149.15
P04645,R04645,UPI,Failed,64.45
P04646,R04646,Credit Card,Pending,80.78
P04647,R04647,Debit Card,Pending,103.89
P04648,R04648,Cash,Pending,57.48
P04649,R04649,UPI,Failed,44.26
P04650,R04650,Cash,Success,62.29
P04651,R04651,Debit Card,Pending,52.66
P04652,R04652,UPI,Pending,64.43
P04653,R04653,Credit Card,Pending,73.56
P04654,R04654,Cash,Failed,66.72
P04655,R04655,Cash,Failed,96.29
P04656,R04656,Debit Card,Success,9.2
P04657,R04657,Debit Card,Pending,47.67
P04658,R04658,Debit Card,Pending,123.22
P04659,R04659,UPI,Success,144.16
P04660,R04660,UPI,Failed,72.46
P04661,R04661,Credit Card,Failed,100.68
P04662,R04662,Cash,Failed,128.6
P04663,R04663,Cash,Success,48.49
P04664,R04664,Debit Card,Pending,37.35
P04665,R04665,Credit Card,Pending,130.69
P04666,R04666,Cash,Pending,77.77
P04667,R04667,Credit Card,Success,102.57
P04668,R04668,Cash,Pending,128.26
P04669,R04669,Credit Card,Success,62.96
P04670,R04670,Debit Card,Failed,110.16
P04671,R04671,Credit Card,Pending,8.68
P04672,R04672,Credit Card,Success,143.72
P04673,R04673,Cash,Pending,11.45
P04674,R04674,Credit Card,Pending,21.31
P04675,R04675,UPI,Failed,106.58
P04676,R04676,UPI,Pending,111.79
P04677,R04677,UPI,Failed,138.15
P04678,R04678,Cash,Failed,115.98
P04679,R04679,UPI,Failed,93.64
P04680,R04680,UPI,Pending,120.61
P04681,R04681,UPI,Failed,147.65
P04682,R04682,Credit Card,Pending,87.73
P04683,R04683,UPI,Pending,102.02
P04684,R04684,Credit Card,Pending,45.54
P04685,R04685,Credit Card,Pending,31.54
P04686,R04686,Cash,Failed,71.21
P04687,R04687,Cash,Failed,102.67
P04688,R04688,Credit Card,Failed,140.46
P04689,R04689,UPI,Pending,96.75
P04690,R04690,UPI,Pending,139.18
P04691,R04691,Credit Card,Failed,82.99
P04692,R04692,Debit Card,Success,146.56
P04693,R04693,UPI,Failed,71.95
P04694,R04694,Credit Card,Pending,143.63
P04695,R04695,Cash,Failed,42.24
P04696,R04696,Cash,Success,70.95
P04697,R04697,Debit Card,Failed,5.09
P04698,R04698,Debit Card,Success,73.12
P04699,R04699,UPI,Pending,130.69
P04700,R04700,Debit Card,Pending,85.37
P04701,R04701,Cash,Failed,1.26
P04702,R04702,Debit Card,Pending,129.96
P04703,R04703,Credit Card,Pending,40.27
P04704,R04704,Cash,Failed,34.17
P04705,R04705,Cash,Failed,127.34
P04706,R04706,Credit Card,Pending,143.14
P04707,R04707,UPI,Failed,119.63
P04708,R04708,UPI,Failed,58.75
P04709,R04709,Debit Card,Pending,146.26
P04710,R04710,Debit Card,Pending,84.36
P04711,R04711,Credit Card,Pending,46.14
P04712,R04712,Cash,Success,19.54
P04713,R04713,Cash,Pending,117.65
P04714,R04714,UPI,Success,81.82
P04715,R04715,Debit Card,Pending,96.67
P04716,R04716,Debit Card,Pending,79.82
P04717,R04717,UPI,Failed,38.72
P04718,R04718,UPI,Success,79.43
P04719,R04719,UPI,Pending,4.38
P04720,R04720,Credit Card,Failed,9.5
P04721,R04721,UPI,Pending,81.97
P04722,R04722,Credit Card,Failed,35.43
P04723,R04723,Debit Card,Pending,96.83
P04724,R04724,UPI,Success,138.57
